,State Abbr,State,County,FIPS,Year,Total_Weight,Population,PerCapWeight
3647,MI,Michigan,Grand Traverse County,26055,2012.0,47897.830649176016,89203,53695.313665657006
3648,MI,Michigan,Gratiot County,26057,2006.0,4893.940148174999,42714,11457.461600821744
3649,MI,Michigan,Gratiot County,26057,2007.0,5752.323067575043,42824,13432.474938294048
3650,MI,Michigan,Gratiot County,26057,2008.0,6754.410955800081,42774,15790.926627858234
3651,MI,Michigan,Gratiot County,26057,2009.0,7742.774064525084,42285,18310.923647924996
3652,MI,Michigan,Gratiot County,26057,2010.0,8699.755228162601,42432,20502.816808452586
3653,MI,Michigan,Gratiot County,26057,2011.0,9176.11940430014,42119,21786.17584534329
3654,MI,Michigan,Gratiot County,26057,2012.0,10093.062012487675,41973,24046.55853164576
3655,MI,Michigan,Hillsdale County,26059,2006.0,8129.189595000056,47499,17114.44366197195
3656,MI,Michigan,Hillsdale County,26059,2007.0,9037.6907780001,47336,19092.637269731495
3657,MI,Michigan,Hillsdale County,26059,2008.0,10077.580686000148,46951,21464.03843581638
3658,MI,Michigan,Hillsdale County,26059,2009.0,8803.185997500103,46735,18836.388140580086
3659,MI,Michigan,Hillsdale County,26059,2010.0,9608.69705250009,46648,20598.304434273905
3660,MI,Michigan,Hillsdale County,26059,2011.0,10259.049015450084,46599,22015.59908034525
3661,MI,Michigan,Hillsdale County,26059,2012.0,11374.166057700151,46267,24583.75528497666
3662,MI,Michigan,Houghton County,26061,2006.0,6162.682771762575,35765,17231.043678911155
3663,MI,Michigan,Houghton County,26061,2007.0,6921.916760887561,35839,19313.92271237356
3664,MI,Michigan,Houghton County,26061,2008.0,7369.587713625075,36292,20306.369760897924
3665,MI,Michigan,Houghton County,26061,2009.0,7797.106294312552,36378,21433.576046821025
3666,MI,Michigan,Houghton County,26061,2010.0,8000.546566575078,36730,21782.04891526022
3667,MI,Michigan,Houghton County,26061,2011.0,8382.314602950179,36780,22790.414907422997
3668,MI,Michigan,Houghton County,26061,2012.0,8953.04817157525,36746,24364.687779827058
3669,MI,Michigan,Huron County,26063,2006.0,6046.1099325000205,34363,17594.825633675813
3670,MI,Michigan,Huron County,26063,2007.0,6930.7042320000855,34034,20364.060151613343
3671,MI,Michigan,Huron County,26063,2008.0,7180.634991000079,33504,21432.172251074735
3672,MI,Michigan,Huron County,26063,2009.0,6736.167765000069,33269,20247.581126574496
3673,MI,Michigan,Huron County,26063,2010.0,6884.141062500099,33083,20808.696498201793
3674,MI,Michigan,Huron County,26063,2011.0,8233.370167950134,32766,25127.78541155507
3675,MI,Michigan,Huron County,26063,2012.0,8702.010705675104,32453,26814.195007164526
3676,MI,Michigan,Ingham County,26065,2006.0,50576.31311900648,282104,17928.250970920824
3677,MI,Michigan,Ingham County,26065,2007.0,58292.865776807725,281706,20692.802345994663
3678,MI,Michigan,Ingham County,26065,2008.0,68917.96720482125,281315,24498.504240734143
3679,MI,Michigan,Ingham County,26065,2009.0,81430.8447281349,280889,28990.40002568093
3680,MI,Michigan,Ingham County,26065,2010.0,89911.7984431991,281116,31983.877987449705
3681,MI,Michigan,Ingham County,26065,2011.0,92155.77628662436,282787,32588.406216206673
3682,MI,Michigan,Ingham County,26065,2012.0,94328.14128308654,283514,33271.069958833265
3683,MI,Michigan,Ionia County,26067,2006.0,8366.958457725084,65157,12841.22727830484
3684,MI,Michigan,Ionia County,26067,2007.0,8633.325158625072,65189,13243.530593543499
3685,MI,Michigan,Ionia County,26067,2008.0,8971.848431250111,65167,13767.471927893124
3686,MI,Michigan,Ionia County,26067,2009.0,9964.680437250041,63858,15604.435524523225
3687,MI,Michigan,Ionia County,26067,2010.0,10824.30093772507,63842,16954.827445451378
3688,MI,Michigan,Ionia County,26067,2011.0,12166.653484312612,63860,19052.072477783608
3689,MI,Michigan,Ionia County,26067,2012.0,11721.90741382517,63888,18347.58861417664
3690,MI,Michigan,Iosco County,26069,2006.0,10579.836078862692,26869,39375.62275805833
3691,MI,Michigan,Iosco County,26069,2007.0,11106.06332906271,26749,41519.54588606195
3692,MI,Michigan,Iosco County,26069,2008.0,12643.027332262749,26542,47634.04164065537
3693,MI,Michigan,Iosco County,26069,2009.0,13858.44471135023,26174,52947.37033449313
3694,MI,Michigan,Iosco County,26069,2010.0,14572.462393837695,25839,56397.160856990195
3695,MI,Michigan,Iosco County,26069,2011.0,15090.92226611266,25598,58953.52084581866
3696,MI,Michigan,Iosco County,26069,2012.0,15840.383932687742,25453,62233.85821980805
3697,MI,Michigan,Iron County,26071,2006.0,3678.0163125000063,12248,30029.525738896195
3698,MI,Michigan,Iron County,26071,2007.0,3535.2603000000154,12183,29017.978330460603
3699,MI,Michigan,Iron County,26071,2008.0,3897.664687500024,12081,32262.76539607668
3700,MI,Michigan,Iron County,26071,2009.0,4483.243762500027,11959,37488.45022577161
3701,MI,Michigan,Iron County,26071,2010.0,4999.792428862541,11810,42335.24495226538
3702,MI,Michigan,Iron County,26071,2011.0,4919.426441362553,11764,41817.63380961028
3703,MI,Michigan,Iron County,26071,2012.0,4839.267885450054,11565,41844.08028923522
3704,MI,Michigan,Isabella County,26073,2006.0,10262.357350225135,68556,14969.305896238307
3705,MI,Michigan,Isabella County,26073,2007.0,11571.36524550022,69012,16767.178527647684
3706,MI,Michigan,Isabella County,26073,2008.0,12760.520710950252,69328,18406.01302641105
3707,MI,Michigan,Isabella County,26073,2009.0,15048.049113862742,70026,21489.231305319085
3708,MI,Michigan,Isabella County,26073,2010.0,16894.501557037795,70294,24034.059175801343
3709,MI,Michigan,Isabella County,26073,2011.0,18642.525896363382,70615,26400.234930770206
3710,MI,Michigan,Isabella County,26073,2012.0,21622.196184750952,70666,30597.736089138984
3711,MI,Michigan,Jackson County,26075,2006.0,42681.87410299129,163387,26123.176325528526
3712,MI,Michigan,Jackson County,26075,2007.0,48156.8653985664,163316,29486.924366606087
3713,MI,Michigan,Jackson County,26075,2008.0,49266.20772342853,160825,30633.426223179562
3714,MI,Michigan,Jackson County,26075,2009.0,52821.508124515836,160114,32989.93724753353
3715,MI,Michigan,Jackson County,26075,2010.0,56743.57968454136,160109,35440.59339858556
3716,MI,Michigan,Jackson County,26075,2011.0,59836.881512178086,159658,37478.160513208284
3717,MI,Michigan,Jackson County,26075,2012.0,61101.721679290116,159962,38197.647990954174
3718,MI,Michigan,Kalamazoo County,26077,2006.0,54571.84199300599,244178,22349.205085227168
3719,MI,Michigan,Kalamazoo County,26077,2007.0,61540.21424315665,245431,25074.344415805932
3720,MI,Michigan,Kalamazoo County,26077,2008.0,66399.12421114463,246862,26897.264143993256
3721,MI,Michigan,Kalamazoo County,26077,2009.0,77538.96802542111,249023,31137.271667846388
3722,MI,Michigan,Kalamazoo County,26077,2010.0,80861.1680397468,250751,32247.595439199366
3723,MI,Michigan,Kalamazoo County,26077,2011.0,81119.16738518406,252600,32113.684633881257
3724,MI,Michigan,Kalamazoo County,26077,2012.0,81901.91823855785,255353,32073.99883242329
3725,MI,Michigan,Kalkaska County,26079,2006.0,5521.195162500011,17572,31420.414082062438
3726,MI,Michigan,Kalkaska County,26079,2007.0,7149.212109262495,17540,40759.47610753988
3727,MI,Michigan,Kalkaska County,26079,2008.0,7569.781719412518,17546,43142.49241657653
3728,MI,Michigan,Kalkaska County,26079,2009.0,7288.140784762548,17223,42316.32575487748
3729,MI,Michigan,Kalkaska County,26079,2010.0,7879.521447262545,17146,45955.44994320859
3730,MI,Michigan,Kalkaska County,26079,2011.0,7666.0248229500585,17173,44639.98615821381
3731,MI,Michigan,Kalkaska County,26079,2012.0,7639.603598175071,17101,44673.431952371626
3732,MI,Michigan,Kent County,26081,2006.0,92860.61199151404,595191,15601.817230353627
3733,MI,Michigan,Kent County,26081,2007.0,107388.20758963094,598077,17955.582239348936
3734,MI,Michigan,Kent County,26081,2008.0,113308.34829518301,599234,18908.865033556678
3735,MI,Michigan,Kent County,26081,2009.0,124928.4992586596,601437,20771.668397298403
3736,MI,Michigan,Kent County,26081,2010.0,138575.39360439984,602975,22981.946781276147
3737,MI,Michigan,Kent County,26081,2011.0,144270.57692998767,608501,23709.176637341214
3738,MI,Michigan,Kent County,26081,2012.0,145232.3393319219,615798,23584.412312466407
3739,MI,Michigan,Lake County,26085,2006.0,1348.7023725000035,11707,11520.47811138638
3740,MI,Michigan,Lake County,26085,2007.0,1224.8269500000024,11692,10475.769329456058
3741,MI,Michigan,Lake County,26085,2008.0,1040.583825000004,11629,8948.179766102021
3742,MI,Michigan,Lake County,26085,2009.0,1112.852812500004,11593,9599.351440524488
3743,MI,Michigan,Lake County,26085,2010.0,1204.6739250000055,11515,10461.779635258406
3744,MI,Michigan,Lake County,26085,2011.0,1644.0382500000112,11459,14347.135439392714
3745,MI,Michigan,Lake County,26085,2012.0,1955.007870225007,11464,17053.453159673823
3746,MI,Michigan,Lapeer County,26087,2006.0,15527.298462500194,91691,16934.3757429848
3747,MI,Michigan,Lapeer County,26087,2007.0,17003.561659012772,91130,18658.577481633678
3748,MI,Michigan,Lapeer County,26087,2008.0,19633.677240413133,89914,21836.06250463013
3749,MI,Michigan,Lapeer County,26087,2009.0,22048.21274178811,88774,24836.340304355002
3750,MI,Michigan,Lapeer County,26087,2010.0,25906.531445625787,88210,29369.1547960841
3751,MI,Michigan,Lapeer County,26087,2011.0,27990.990795676,88094,31774.003672981133
3752,MI,Michigan,Lapeer County,26087,2012.0,32167.576426801148,88195,36473.24273122189
3753,MI,Michigan,Leelanau County,26089,2006.0,2337.558433499997,21818,10713.89876936473
3754,MI,Michigan,Leelanau County,26089,2007.0,2273.0071470000016,21809,10422.335489935356
3755,MI,Michigan,Leelanau County,26089,2008.0,2035.991886000004,21731,9369.066706548267
3756,MI,Michigan,Leelanau County,26089,2009.0,2033.2878750000054,21724,9359.638533419284
3757,MI,Michigan,Leelanau County,26089,2010.0,1990.6444500000048,21719,9165.451678254085
3758,MI,Michigan,Leelanau County,26089,2011.0,2013.706087500004,21428,9397.545676218051
3759,MI,Michigan,Leelanau County,26089,2012.0,2522.861662500015,21379,11800.65326956366
3760,MI,Michigan,Lenawee County,26091,2006.0,22005.796188725795,101715,21634.760053803075
3761,MI,Michigan,Lenawee County,26091,2007.0,25322.16353536342,101657,24909.414536493718
3762,MI,Michigan,Lenawee County,26091,2008.0,28037.336803951053,101169,27713.3675374384
3763,MI,Michigan,Lenawee County,26091,2009.0,31243.26180885112,100250,31165.34843775673
3764,MI,Michigan,Lenawee County,26091,2010.0,30896.65879931384,99640,31008.288638412123
3765,MI,Michigan,Lenawee County,26091,2011.0,33017.136829989046,99355,33231.479875183984
3766,MI,Michigan,Lenawee County,26091,2012.0,35057.501029763946,99021,35404.10723964002
3767,MI,Michigan,Livingston County,26093,2006.0,29653.250140714757,181620,16327.084099061092
3768,MI,Michigan,Livingston County,26093,2007.0,31586.676375202387,181903,17364.571433787452
3769,MI,Michigan,Livingston County,26093,2008.0,34207.50287962768,181171,18881.3346946408
3770,MI,Michigan,Livingston County,26093,2009.0,35052.77512590235,181082,19357.404449863792
3771,MI,Michigan,Livingston County,26093,2010.0,36868.99433295281,181069,20361.847877302473
3772,MI,Michigan,Livingston County,26093,2011.0,42492.821141815475,182043,23342.189011286056
3773,MI,Michigan,Livingston County,26093,2012.0,44765.12072632809,182783,24490.855673847178
3774,MI,Michigan,Luce County,26095,2006.0,2838.4397760000047,6736,42138.35771971504
3775,MI,Michigan,Luce County,26095,2007.0,3346.5385500000098,6791,49279.024444117356
3776,MI,Michigan,Luce County,26095,2008.0,3166.646587499995,6680,47404.889034431064
3777,MI,Michigan,Luce County,26095,2009.0,4009.1845125000173,6614,60616.63913668003
3778,MI,Michigan,Luce County,26095,2010.0,4364.523337500015,6601,66119.12342826868
3779,MI,Michigan,Luce County,26095,2011.0,4572.155287500014,6522,70103.57693192294
3780,MI,Michigan,Luce County,26095,2012.0,3958.294387500015,6479,61094.21805062533
3781,MI,Michigan,Mackinac County,26097,2006.0,2308.2982425000077,11474,20117.64199494516
3782,MI,Michigan,Mackinac County,26097,2007.0,2415.996637500009,11448,21104.093618972824
3783,MI,Michigan,Mackinac County,26097,2008.0,2444.701312500004,11248,21734.542251955936
3784,MI,Michigan,Mackinac County,26097,2009.0,3148.854225000009,11159,28218.068151268115
3785,MI,Michigan,Mackinac County,26097,2010.0,3900.362850000018,11108,35113.09731724899
3786,MI,Michigan,Mackinac County,26097,2011.0,4236.115612500018,11017,38450.7180947628
3787,MI,Michigan,Mackinac County,26097,2012.0,4395.7934404500265,11071,39705.4777386869
3788,MI,Michigan,Macomb County,26099,2006.0,220978.27989912516,833328,26517.56330030014
3789,MI,Michigan,Macomb County,26099,2007.0,287432.09338927513,835703,34394.04829099275
3790,MI,Michigan,Macomb County,26099,2008.0,318500.2024810677,837857,38013.67088668683
3791,MI,Michigan,Macomb County,26099,2009.0,379622.2361923445,839435,45223.54157169341
3792,MI,Michigan,Macomb County,26099,2010.0,432449.9723391792,841352,51399.41098840666
3793,MI,Michigan,Macomb County,26099,2011.0,458208.7538062384,844146,54280.74690944913
3794,MI,Michigan,Macomb County,26099,2012.0,495118.8560214046,849734,58267.511482582144
3795,MI,Michigan,Manistee County,26101,2006.0,6934.552912500044,25201,27516.9751696363
3796,MI,Michigan,Manistee County,26101,2007.0,7435.603026000075,25077,29651.08675678939
3797,MI,Michigan,Manistee County,26101,2008.0,8406.559929000106,24960,33680.127920673505
3798,MI,Michigan,Manistee County,26101,2009.0,8493.687759525097,24818,34223.90103765451
3799,MI,Michigan,Manistee County,26101,2010.0,8706.153578400112,24588,35408.140468521684
3800,MI,Michigan,Manistee County,26101,2011.0,10482.23727476256,24774,42311.44455785323
3801,MI,Michigan,Manistee County,26101,2012.0,10742.314416075156,24675,43535.21546535018
3802,MI,Michigan,Marquette County,26103,2006.0,12819.532199000434,66002,19422.945060756392
3803,MI,Michigan,Marquette County,26103,2007.0,14226.195110400551,66131,21512.142732456112
3804,MI,Michigan,Marquette County,26103,2008.0,15047.38056750075,66539,22614.377383941373
3805,MI,Michigan,Marquette County,26103,2009.0,14600.180995650648,66765,21868.016169625775
3806,MI,Michigan,Marquette County,26103,2010.0,14429.680435875753,67078,21511.792891672012
3807,MI,Michigan,Marquette County,26103,2011.0,14752.756768388506,67455,21870.5162973664
3808,MI,Michigan,Marquette County,26103,2012.0,15866.006553600959,67826,23392.21913956441
3809,MI,Michigan,Mason County,26105,2006.0,6560.076270225077,28846,22741.719025948405
3810,MI,Michigan,Mason County,26105,2007.0,7662.704409000118,28685,26713.280142932254
3811,MI,Michigan,Mason County,26105,2008.0,8365.025520000187,28668,29178.964420260174
3812,MI,Michigan,Mason County,26105,2009.0,10142.738356575135,28656,35394.815593855164
3813,MI,Michigan,Mason County,26105,2010.0,11560.7051325002,28717,40257.356731205204
3814,MI,Michigan,Mason County,26105,2011.0,13456.131817500183,28643,46978.77951855666
3815,MI,Michigan,Mason County,26105,2012.0,14462.667702712683,28660,50462.90196340782
3816,MI,Michigan,Mecosta County,26107,2006.0,9108.623550000102,42876,21244.10754268146
3817,MI,Michigan,Mecosta County,26107,2007.0,9822.788406000142,42640,23036.55817542247
3818,MI,Michigan,Mecosta County,26107,2008.0,10545.156132000146,42683,24705.752013682602
3819,MI,Michigan,Mecosta County,26107,2009.0,11080.316820000215,42621,25997.317801084475
3820,MI,Michigan,Mecosta County,26107,2010.0,11095.829970000244,42853,25892.772898047384
3821,MI,Michigan,Mecosta County,26107,2011.0,12422.888055000276,43455,28587.9370728346
3822,MI,Michigan,Mecosta County,26107,2012.0,13831.244790000152,43497,31798.158010897652
3823,MI,Michigan,Menominee County,26109,2006.0,3511.2326235000123,24472,14347.95939645314
3824,MI,Michigan,Menominee County,26109,2007.0,2596.878189000015,24322,10677.075030836342
3825,MI,Michigan,Menominee County,26109,2008.0,2665.975575000008,24317,10963.423016819543
3826,MI,Michigan,Menominee County,26109,2009.0,3057.673387500007,24118,12677.972416867098
3827,MI,Michigan,Menominee County,26109,2010.0,3315.1033274999986,23968,13831.372361064748
3828,MI,Michigan,Menominee County,26109,2011.0,3531.6030675000084,23868,14796.392942433416
3829,MI,Michigan,Menominee County,26109,2012.0,3863.2952250000176,23731,16279.529834393905
3830,MI,Michigan,Midland County,26111,2006.0,23544.908727588114,83693,28132.470729437486
3831,MI,Michigan,Midland County,26111,2007.0,27702.51724403842,83600,33136.98234932825
3832,MI,Michigan,Midland County,26111,2008.0,31252.018888126117,83605,37380.56203352206
3833,MI,Michigan,Midland County,26111,2009.0,34221.20610135103,83639,40915.36974539513
3834,MI,Michigan,Midland County,26111,2010.0,35464.9419724889,83651,42396.31561187422
3835,MI,Michigan,Midland County,26111,2011.0,33391.056758851315,83805,39843.752471632135
3836,MI,Michigan,Midland County,26111,2012.0,34522.722414301155,83721,41235.43963199335
3837,MI,Michigan,Missaukee County,26113,2006.0,2196.853344000008,15043,14603.824662633835
3838,MI,Michigan,Missaukee County,26113,2007.0,2281.542204000008,15009,15201.160663601893
3839,MI,Michigan,Missaukee County,26113,2008.0,2619.90336900001,15028,17433.47996406714
3840,MI,Michigan,Missaukee County,26113,2009.0,2265.439912500012,14898,15206.335833669027
3841,MI,Michigan,Missaukee County,26113,2010.0,2315.8006050000117,14816,15630.403651457964
3842,MI,Michigan,Missaukee County,26113,2011.0,1776.8652375000086,14902,11923.669557777537
3843,MI,Michigan,Missaukee County,26113,2012.0,1780.5954750000076,15006,11865.890143942474
3844,MI,Michigan,Monroe County,26115,2006.0,36466.73830676569,153460,23763.025092379572
3845,MI,Michigan,Monroe County,26115,2007.0,43205.85720387938,153424,28161.08118930505
3846,MI,Michigan,Monroe County,26115,2008.0,55986.82918264292,152806,36639.15630449257
3847,MI,Michigan,Monroe County,26115,2009.0,70079.59783133118,152296,46015.38965654461
3848,MI,Michigan,Monroe County,26115,2010.0,86269.34929590678,151936,56780.05824551573
3849,MI,Michigan,Monroe County,26115,2011.0,68640.17522089227,151496,45308.2426076545
3850,MI,Michigan,Monroe County,26115,2012.0,77249.81147700433,150804,51225.30667422902
3851,MI,Michigan,Montcalm County,26117,2006.0,11187.858353125039,63806,17534.179157328526
3852,MI,Michigan,Montcalm County,26117,2007.0,12207.536211237619,63560,19206.318771613624
3853,MI,Michigan,Montcalm County,26117,2008.0,14267.163629287694,63635,22420.308995501993
3854,MI,Michigan,Montcalm County,26117,2009.0,17726.750276550327,63496,27917.900775718666
3855,MI,Michigan,Montcalm County,26117,2010.0,19997.702272688148,63315,31584.46224857956
3856,MI,Michigan,Montcalm County,26117,2011.0,19776.410690662997,63266,31259.14502365093
3857,MI,Michigan,Montcalm County,26117,2012.0,20934.14135317546,63096,33178.23848290773
3858,MI,Michigan,Montmorency County,26119,2006.0,3605.0129249999877,10125,35605.0659259258
3859,MI,Michigan,Montmorency County,26119,2007.0,3806.4627450000044,9996,38079.85939375755
3860,MI,Michigan,Montmorency County,26119,2008.0,3835.8665404500066,9922,38660.21508214076
3861,MI,Michigan,Montmorency County,26119,2009.0,3745.394700000006,9794,38241.726567286154
3862,MI,Michigan,Montmorency County,26119,2010.0,3909.8719538625055,9777,39990.50786399208
3863,MI,Michigan,Montmorency County,26119,2011.0,4378.935922500013,9624,45500.16544576073
3864,MI,Michigan,Montmorency County,26119,2012.0,4860.15389250002,9513,51089.60257016736
3865,MI,Michigan,Muskegon County,26121,2006.0,46450.380772615565,173710,26740.188113876902
3866,MI,Michigan,Muskegon County,26121,2007.0,49650.97203180418,173738,28578.072748508777
3867,MI,Michigan,Muskegon County,26121,2008.0,54480.95904566712,173846,31338.632494085068
3868,MI,Michigan,Muskegon County,26121,2009.0,60018.94692131697,172755,34742.234332619584
3869,MI,Michigan,Muskegon County,26121,2010.0,65572.65964541743,171913,38142.93255624498
3870,MI,Michigan,Muskegon County,26121,2011.0,70141.90456860562,170026,41253.63448449391
3871,MI,Michigan,Muskegon County,26121,2012.0,73192.30958790617,170159,43014.068951925066
3872,MI,Michigan,Newaygo County,26123,2006.0,11889.300487500195,49287,24122.58909550225
3873,MI,Michigan,Newaygo County,26123,2007.0,13391.812909500271,49328,27148.50168160126
3874,MI,Michigan,Newaygo County,26123,2008.0,14237.026012500322,49153,28964.714284988346
3875,MI,Michigan,Newaygo County,26123,2009.0,15092.140620225291,48649,31022.50944567266
3876,MI,Michigan,Newaygo County,26123,2010.0,16877.439600000373,48373,34890.206520166976
3877,MI,Michigan,Newaygo County,26123,2011.0,17812.29600750041,48319,36863.95829280491
3878,MI,Michigan,Newaygo County,26123,2012.0,18685.17254681276,47879,39025.820394771734
3879,MI,Michigan,Oakland County,26125,2006.0,299841.8033579393,1202256,24939.929878323695
3880,MI,Michigan,Oakland County,26125,2007.0,348067.4331655114,1199862,29008.95546033722
3881,MI,Michigan,Oakland County,26125,2008.0,367304.4188122176,1199545,30620.311769230633
3882,MI,Michigan,Oakland County,26125,2009.0,467520.1559960164,1200890,38931.13907152332
3883,MI,Michigan,Oakland County,26125,2010.0,500393.7530355832,1203106,41591.82591023428
3884,MI,Michigan,Oakland County,26125,2011.0,483630.3603844147,1212643,39882.33638295975
3885,MI,Michigan,Oakland County,26125,2012.0,528917.083777637,1223598,43226.3769455031
3886,MI,Michigan,Oceana County,26127,2006.0,5527.997157937517,27484,20113.510253010903
3887,MI,Michigan,Oceana County,26127,2007.0,6101.782726312529,27251,22391.041526228502
3888,MI,Michigan,Oceana County,26127,2008.0,6741.871704712537,27120,24859.40894068045
3889,MI,Michigan,Oceana County,26127,2009.0,7301.190472687535,26779,27264.612094131724
3890,MI,Michigan,Oceana County,26127,2010.0,7688.8529465625525,26503,29011.255127957407
3891,MI,Michigan,Oceana County,26127,2011.0,8575.970948175069,26455,32417.20260130436
3892,MI,Michigan,Oceana County,26127,2012.0,8719.720833862535,26306,33147.26995310019
3893,MI,Michigan,Ogemaw County,26129,2006.0,15020.573602950113,22003,68266.02555537932
3894,MI,Michigan,Ogemaw County,26129,2007.0,15627.865307362781,21941,71226.7686402752
3895,MI,Michigan,Ogemaw County,26129,2008.0,15679.202782500228,21885,71643.60421521694
3896,MI,Michigan,Ogemaw County,26129,2009.0,18302.49511931281,21856,83741.28440388365
3897,MI,Michigan,Ogemaw County,26129,2010.0,17550.55951590031,21605,81233.78623420648
3898,MI,Michigan,Ogemaw County,26129,2011.0,19032.80126748777,21489,88569.97192744087
3899,MI,Michigan,Ogemaw County,26129,2012.0,20029.155271350184,21358,93778.23425110115
3900,MI,Michigan,Ontonagon County,26131,2006.0,1559.8691250000022,7241,21542.178221240192
3901,MI,Michigan,Ontonagon County,26131,2007.0,1180.0608749999994,7133,16543.682531894006
3902,MI,Michigan,Ontonagon County,26131,2008.0,800.9376749999984,6922,11570.899667726067
3903,MI,Michigan,Ontonagon County,26131,2009.0,822.9720750000013,6828,12052.900922671372
3904,MI,Michigan,Ontonagon County,26131,2010.0,790.4593875000016,6776,11665.575376328241
3905,MI,Michigan,Ontonagon County,26131,2011.0,812.9061375000013,6628,12264.72748189501
3906,MI,Michigan,Ontonagon County,26131,2012.0,870.3482249999997,6413,13571.623655075624
3907,MI,Michigan,Osceola County,26133,2006.0,4039.1453740875018,23887,16909.387424488224
3908,MI,Michigan,Osceola County,26133,2007.0,4318.486459087513,23827,18124.339862708326
3909,MI,Michigan,Osceola County,26133,2008.0,4656.3885579375365,23662,19678.76154990084
3910,MI,Michigan,Osceola County,26133,2009.0,4866.794494312531,23522,20690.39407496187
3911,MI,Michigan,Osceola County,26133,2010.0,5199.31971386252,23502,22122.881941377414
3912,MI,Michigan,Osceola County,26133,2011.0,5852.830275000022,23471,24936.43336457766
3913,MI,Michigan,Osceola County,26133,2012.0,5810.073705000042,23323,24911.348046992418
3914,MI,Michigan,Oscoda County,26135,2006.0,2909.963066362497,9090,32012.795009488415
3915,MI,Michigan,Oscoda County,26135,2007.0,2954.177565675009,9039,32682.570701128545
3916,MI,Michigan,Oscoda County,26135,2008.0,3251.112382725008,8963,36272.59157341301
3917,MI,Michigan,Oscoda County,26135,2009.0,4437.996034762517,8717,50911.965524406536
3918,MI,Michigan,Oscoda County,26135,2010.0,4022.123948850019,8601,46763.44551621927
3919,MI,Michigan,Oscoda County,26135,2011.0,4444.2000386250265,8614,51592.75642703769
3920,MI,Michigan,Oscoda County,26135,2012.0,4681.820907712522,8574,54604.86246457339
3921,MI,Michigan,Otsego County,26137,2006.0,9405.720852225148,24805,37918.64887008727
3922,MI,Michigan,Otsego County,26137,2007.0,10059.015013125203,24719,40693.454480865745
3923,MI,Michigan,Otsego County,26137,2008.0,11831.256051487786,24378,48532.51313269253
3924,MI,Michigan,Otsego County,26137,2009.0,15929.093854762812,24190,65849.9125868657
3925,MI,Michigan,Otsego County,26137,2010.0,11753.972677950296,24151,48668.679052421416
3926,MI,Michigan,Otsego County,26137,2011.0,11187.436831125247,24115,46392.02500984967
3927,MI,Michigan,Otsego County,26137,2012.0,12646.097907037789,24042,52600.024569660556
3928,MI,Michigan,Ottawa County,26139,2006.0,30341.725784676695,258003,11760.222084501613
3929,MI,Michigan,Ottawa County,26139,2007.0,34179.230241114434,260037,13143.987294544404
3930,MI,Michigan,Ottawa County,26139,2008.0,37143.12431070261,261906,14181.85314987156
3931,MI,Michigan,Ottawa County,26139,2009.0,38653.32362584002,262879,14703.846113930751
3932,MI,Michigan,Ottawa County,26139,2010.0,41564.78213561551,264130,15736.486629922958
3933,MI,Michigan,Ottawa County,26139,2011.0,44733.810806778565,266929,16758.692688609543
3934,MI,Michigan,Ottawa County,26139,2012.0,44334.98164132825,270873,16367.442174498106
3935,MI,Michigan,Presque Isle County,26141,2006.0,3281.569852500003,14006,23429.743342139103
3936,MI,Michigan,Presque Isle County,26141,2007.0,3403.8095663625045,13942,24414.0694761333
3937,MI,Michigan,Presque Isle County,26141,2008.0,3672.465217500013,13701,26804.35893365457
3938,MI,Michigan,Presque Isle County,26141,2009.0,2520.2246327250064,13505,18661.418976120003
3939,MI,Michigan,Presque Isle County,26141,2010.0,3367.988013862514,13317,25290.891445990193
3940,MI,Michigan,Presque Isle County,26141,2011.0,3595.8392850000073,13152,27340.62716697086
3941,MI,Michigan,Presque Isle County,26141,2012.0,3961.158292500003,13084,30274.826448333864
3942,MI,Michigan,Roscommon County,26143,2006.0,10457.802000000094,25560,40914.71830985952
3943,MI,Michigan,Roscommon County,26143,2007.0,11605.912167862689,25318,45840.55678909348
3944,MI,Michigan,Roscommon County,26143,2008.0,12956.665543162702,24856,52126.91319264042
3945,MI,Michigan,Roscommon County,26143,2009.0,13318.77828855023,24499,54364.57932385089
3946,MI,Michigan,Roscommon County,26143,2010.0,14014.085763562749,24442,57336.08445938446
3947,MI,Michigan,Roscommon County,26143,2011.0,13858.56180060029,24325,56972.50483288917
3948,MI,Michigan,Roscommon County,26143,2012.0,14613.426895612736,24185,60423.514143530025
3949,MI,Michigan,Saginaw County,26145,2006.0,47100.046630079196,205822,22883.873750172086
3950,MI,Michigan,Saginaw County,26145,2007.0,55169.09965466717,203144,27157.631854579595
3951,MI,Michigan,Saginaw County,26145,2008.0,67114.05597131867,201966,33230.37341498998
3952,MI,Michigan,Saginaw County,26145,2009.0,66832.99759725576,200835,33277.56496489942
3953,MI,Michigan,Saginaw County,26145,2010.0,68847.63207795653,199862,34447.58487254031
3954,MI,Michigan,Saginaw County,26145,2011.0,68385.79450658195,198899,34382.17110522524
3955,MI,Michigan,Saginaw County,26145,2012.0,70463.19950426987,198363,35522.35018842721
3956,MI,Michigan,St. Clair County,26147,2006.0,35670.43056479063,168312,21193.04064165991
3957,MI,Michigan,St. Clair County,26147,2007.0,42283.71735570415,167526,25240.092496510486
3958,MI,Michigan,St. Clair County,26147,2008.0,48194.44316438008,165959,29039.969609590367
